timestamp,event_type,stats,flow_id,in_iface,src_ip,src_port,dest_ip,dest_port,proto,icmp_type,icmp_code,pkt_src,alert,direction,flow,app_proto,tx_id,ssh,tcp,dhcp,dns,tls,response_icmp_type,response_icmp_code
2026-02-11 11:32:56.490992+00:00,stats,"{'uptime': 1497, 'capture': {'kernel_packets': 163320, 'kernel_drops': 0, 'errors': 0, 'afpacket': {'busy_loop_avg': 0, 'polls': 59661, 'poll_signal': 0, 'poll_timeout': 28404, 'poll_data': 31257, 'poll_errors': 0, 'send_errors': 0}}, 'decoder': {'pkts': 163320, 'bytes': 213846876, 'invalid': 0, 'ipv4': 163220, 'ipv6': 7, 'ethernet': 163320, 'arp': 78, 'unknown_ethertype': 15, 'chdlc': 0, 'raw': 0, 'null': 0, 'sll': 0, 'tcp': 162359, 'udp': 817, 'sctp': 0, 'esp': 0, 'icmpv4': 44, 'icmpv6': 7, 'ppp': 0, 'pppoe': 0, 'geneve': 0, 'gre': 0, 'vlan': 0, 'vlan_qinq': 0, 'vlan_qinqinq': 0, 'vxlan': 0, 'vntag': 0, 'ieee8021ah': 0, 'teredo': 0, 'ipv4_in_ipv6': 0, 'ipv6_in_ipv6': 0, 'mpls': 0, 'avg_pkt_size': 1309, 'max_pkt_size': 1514, 'max_mac_addrs_src': 0, 'max_mac_addrs_dst': 0, 'erspan': 0, 'nsh': 0, 'event': {'ipv4': {'pkt_too_small': 0, 'hlen_too_small': 0, 'iplen_smaller_than_hlen': 0, 'trunc_pkt': 0, 'opt_invalid': 0, 'opt_invalid_len': 0, 'opt_malformed': 0, 'opt_pad_required': 0, 'opt_eol_required': 0, 'opt_duplicate': 0, 'opt_unknown': 0, 'wrong_ip_version': 0, 'icmpv6': 0, 'frag_pkt_too_large': 0, 'frag_overlap': 0, 'frag_ignored': 0}, 'icmpv4': {'pkt_too_small': 0, 'unknown_type': 0, 'unknown_code': 0, 'ipv4_trunc_pkt': 0, 'ipv4_unknown_ver': 0}, 'icmpv6': {'unknown_type': 0, 'unknown_code': 0, 'pkt_too_small': 0, 'ipv6_unknown_version': 0, 'ipv6_trunc_pkt': 0, 'mld_message_with_invalid_hl': 0, 'unassigned_type': 0, 'experimentation_type': 0}, 'ipv6': {'pkt_too_small': 0, 'trunc_pkt': 0, 'trunc_exthdr': 0, 'exthdr_dupl_fh': 0, 'exthdr_useless_fh': 0, 'exthdr_dupl_rh': 0, 'exthdr_dupl_hh': 0, 'exthdr_dupl_dh': 0, 'exthdr_dupl_ah': 0, 'exthdr_dupl_eh': 0, 'exthdr_invalid_optlen': 0, 'wrong_ip_version': 0, 'exthdr_ah_res_not_null': 0, 'hopopts_unknown_opt': 0, 'hopopts_only_padding': 0, 'dstopts_unknown_opt': 0, 'dstopts_only_padding': 0, 'rh_type_0': 0, 'zero_len_padn': 0, 'fh_non_zero_reserved_field': 0, 'data_after_none_header': 0, 'unknown_next_header': 0, 'icmpv4': 0, 'frag_pkt_too_large': 0, 'frag_overlap': 0, 'frag_invalid_length': 0, 'frag_ignored': 0, 'ipv4_in_ipv6_too_small': 0, 'ipv4_in_ipv6_wrong_version': 0, 'ipv6_in_ipv6_too_small': 0, 'ipv6_in_ipv6_wrong_version': 0}, 'tcp': {'pkt_too_small': 0, 'hlen_too_small': 0, 'invalid_optlen': 0, 'opt_invalid_len': 0, 'opt_duplicate': 0}, 'udp': {'pkt_too_small': 0, 'hlen_too_small': 0, 'hlen_invalid': 0, 'len_invalid': 0}, 'sll': {'pkt_too_small': 0}, 'ethernet': {'pkt_too_small': 0}, 'ppp': {'pkt_too_small': 0, 'vju_pkt_too_small': 0, 'ip4_pkt_too_small': 0, 'ip6_pkt_too_small': 0, 'wrong_type': 0, 'unsup_proto': 0}, 'pppoe': {'pkt_too_small': 0, 'wrong_code': 0, 'malformed_tags': 0}, 'gre': {'pkt_too_small': 0, 'wrong_version': 0, 'version0_recur': 0, 'version0_flags': 0, 'version0_hdr_too_big': 0, 'version0_malformed_sre_hdr': 0, 'version1_chksum': 0, 'version1_route': 0, 'version1_ssr': 0, 'version1_recur': 0, 'version1_flags': 0, 'version1_no_key': 0, 'version1_wrong_protocol': 0, 'version1_malformed_sre_hdr': 0, 'version1_hdr_too_big': 0}, 'vlan': {'header_too_small': 0, 'unknown_type': 0, 'too_many_layers': 0}, 'ieee8021ah': {'header_too_small': 0}, 'vntag': {'header_too_small': 0, 'unknown_type': 0}, 'ipraw': {'invalid_ip_version': 0}, 'ltnull': {'pkt_too_small': 0, 'unsupported_type': 0}, 'sctp': {'pkt_too_small': 0}, 'esp': {'pkt_too_small': 0}, 'mpls': {'header_too_small': 0, 'pkt_too_small': 0, 'bad_label_router_alert': 0, 'bad_label_implicit_null': 0, 'bad_label_reserved': 0, 'unknown_payload_type': 0}, 'vxlan': {'unknown_payload_type': 0}, 'geneve': {'unknown_payload_type': 0}, 'erspan': {'header_too_small': 0, 'unsupported_version': 0, 'too_many_vlan_layers': 0}, 'dce': {'pkt_too_small': 0}, 'chdlc': {'pkt_too_small': 0}, 'nsh': {'header_too_small': 0, 'unsupported_version': 0, 'bad_header_length': 0, 'reserved_type': 0, 'unsupported_type': 0, 'unknown_payload': 0}}, 'too_many_layers': 0}, 'tcp': {'syn': 63, 'synack': 26, 'rst': 60, 'active_sessions': 1, 'sessions': 30, 'ssn_memcap_drop': 0, 'ssn_from_cache': 10, 'ssn_from_pool': 20, 'pseudo': 0, 'pseudo_failed': 0, 'invalid_checksum': 0, 'midstream_pickups': 0, 'pkt_on_wrong_thread': 0, 'ack_unseen_data': 0, 'segment_memcap_drop': 0, 'segment_from_cache': 4723, 'segment_from_pool': 128, 'stream_depth_reached': 6, 'reassembly_gap': 0, 'overlap': 33, 'overlap_diff_data': 0, 'insert_data_normal_fail': 0, 'insert_data_overlap_fail': 0, 'memuse': 1212416, 'reassembly_memuse': 229376}, 'flow': {'memcap': 0, 'total': 863, 'active': 8, 'tcp': 96, 'udp': 756, 'icmpv4': 4, 'icmpv6': 7, 'tcp_reuse': 0, 'get_used': 0, 'get_used_eval': 0, 'get_used_eval_reject': 0, 'get_used_eval_busy': 0, 'get_used_failed': 0, 'wrk': {'spare_sync_avg': 100, 'spare_sync': 10, 'spare_sync_incomplete': 0, 'spare_sync_empty': 0, 'flows_evicted_needs_work': 21, 'flows_evicted_pkt_inject': 35, 'flows_evicted': 8, 'flows_injected': 21, 'flows_injected_max': 3}, 'end': {'state': {'new': 785, 'established': 45, 'closed': 25, 'local_bypassed': 0, 'capture_bypassed': 0}, 'tcp_state': {'none': 0, 'syn_sent': 4, 'syn_recv': 0, 'established': 0, 'fin_wait1': 0, 'fin_wait2': 0, 'time_wait': 0, 'last_ack': 0, 'close_wait': 0, 'closing': 0, 'closed': 25}, 'tcp_liberal': 0}, 'mgr': {'full_hash_pass': 149, 'rows_per_sec': 6553, 'rows_maxlen': 2, 'flows_checked': 1821, 'flows_notimeout': 966, 'flows_timeout': 855, 'flows_evicted': 855, 'flows_evicted_needs_work': 21}, 'spare': 9834, 'emerg_mode_entered': 0, 'emerg_mode_over': 0, 'recycler': {'recycled': 834, 'queue_avg': 0, 'queue_max': 99}, 'memuse': 7234304}, 'defrag': {'ipv4': {'fragments': 0, 'reassembled': 0}, 'ipv6': {'fragments': 0, 'reassembled': 0}, 'max_frag_hits': 0}, 'flow_bypassed': {'local_pkts': 0, 'local_bytes': 0, 'local_capture_pkts': 0, 'local_capture_bytes': 0, 'closed': 0, 'pkts': 0, 'bytes': 0}, 'detect': {'engines': [{'id': 0, 'last_reload': '2026-02-11T11:07:59.712204+0000', 'rules_loaded': 8, 'rules_failed': 0, 'rules_skipped': 0}], 'alert': 47, 'alert_queue_overflow': 0, 'alerts_suppressed': 738}, 'app_layer': {'flow': {'http': 18, 'ftp': 0, 'smtp': 0, 'tls': 6, 'ssh': 1, 'imap': 0, 'smb': 0, 'dcerpc_tcp': 0, 'dns_tcp': 0, 'nfs_tcp': 0, 'ntp': 26, 'ftp-data': 0, 'tftp': 0, 'ike': 0, 'krb5_tcp': 0, 'quic': 0, 'dhcp': 3, 'snmp': 0, 'sip': 0, 'rfb': 0, 'mqtt': 0, 'telnet': 0, 'rdp': 0, 'http2': 0, 'bittorrent-dht': 0, 'failed_tcp': 0, 'dcerpc_udp': 0, 'dns_udp': 22, 'nfs_udp': 0, 'krb5_udp': 0, 'failed_udp': 705}, 'tx': {'http': 47, 'ftp': 0, 'smtp': 0, 'tls': 0, 'ssh': 0, 'imap': 0, 'smb': 0, 'dcerpc_tcp': 0, 'dns_tcp': 0, 'nfs_tcp': 0, 'ntp': 27, 'ftp-data': 0, 'tftp': 0, 'ike': 0, 'krb5_tcp': 0, 'quic': 0, 'dhcp': 4, 'snmp': 0, 'sip': 0, 'rfb': 0, 'mqtt': 0, 'telnet': 0, 'rdp': 0, 'http2': 0, 'bittorrent-dht': 0, 'dcerpc_udp': 0, 'dns_udp': 43, 'nfs_udp': 0, 'krb5_udp': 0}, 'error': {'http': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'ftp': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'smtp': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'tls': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'ssh': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'imap': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'smb': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'dcerpc_tcp': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'dns_tcp': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'nfs_tcp': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'ntp': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'ftp-data': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'tftp': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'ike': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'krb5_tcp': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'quic': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'dhcp': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'snmp': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'sip': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'rfb': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'mqtt': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'telnet': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'rdp': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'http2': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'bittorrent-dht': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'failed_tcp': {'gap': 0}, 'dcerpc_udp': {'alloc': 0, 'parser': 0, 'internal': 0}, 'dns_udp': {'alloc': 0, 'parser': 0, 'internal': 0}, 'nfs_udp': {'alloc': 0, 'parser': 0, 'internal': 0}, 'krb5_udp': {'alloc': 0, 'parser': 0, 'internal': 0}}, 'expectations': 0}, 'memcap_pressure': 5, 'memcap_pressure_max': 5, 'http': {'memuse': 0, 'memcap': 0}, 'ftp': {'memuse': 0, 'memcap': 0}, 'file_store': {'open_files': 0}}",,,,,,,,,,,,,,,,,,,,,,
2026-02-11 11:32:59.227172+00:00,alert,,1887871145825426.0,ens3,192.168.152.182,0.0,172.16.1.50,0.0,ICMP,8.0,0.0,wire/pcap,"{'action': 'allowed', 'gid': 1, 'signature_id': 1000005, 'rev': 6, 'signature': 'NORMAL TRRAFFIC: ICMP ping request detected', 'category': 'Not Suspicious Traffic', 'severity': 3}",to_server,"{'pkts_toserver': 4, 'pkts_toclient': 3, 'bytes_toserver': 392, 'bytes_toclient': 294, 'start': '2026-02-11T11:32:14.963842+0000', 'src_ip': '192.168.152.182', 'dest_ip': '172.16.1.50'}",,,,,,,,,
2026-02-11 11:33:00.228797+00:00,alert,,1887871145825426.0,ens3,192.168.152.182,0.0,172.16.1.50,0.0,ICMP,8.0,0.0,wire/pcap,"{'action': 'allowed', 'gid': 1, 'signature_id': 1000005, 'rev': 6, 'signature': 'NORMAL TRRAFFIC: ICMP ping request detected', 'category': 'Not Suspicious Traffic', 'severity': 3}",to_server,"{'pkts_toserver': 5, 'pkts_toclient': 4, 'bytes_toserver': 490, 'bytes_toclient': 392, 'start': '2026-02-11T11:32:14.963842+0000', 'src_ip': '192.168.152.182', 'dest_ip': '172.16.1.50'}",,,,,,,,,
2026-02-11 11:33:01.233627+00:00,alert,,1887871145825426.0,ens3,192.168.152.182,0.0,172.16.1.50,0.0,ICMP,8.0,0.0,wire/pcap,"{'action': 'allowed', 'gid': 1, 'signature_id': 1000005, 'rev': 6, 'signature': 'NORMAL TRRAFFIC: ICMP ping request detected', 'category': 'Not Suspicious Traffic', 'severity': 3}",to_server,"{'pkts_toserver': 6, 'pkts_toclient': 5, 'bytes_toserver': 588, 'bytes_toclient': 490, 'start': '2026-02-11T11:32:14.963842+0000', 'src_ip': '192.168.152.182', 'dest_ip': '172.16.1.50'}",,,,,,,,,
2026-02-11 11:33:04.493148+00:00,stats,"{'uptime': 1505, 'capture': {'kernel_packets': 163326, 'kernel_drops': 0, 'errors': 0, 'afpacket': {'busy_loop_avg': 0, 'polls': 59843, 'poll_signal': 0, 'poll_timeout': 28580, 'poll_data': 31263, 'poll_errors': 0, 'send_errors': 0}}, 'decoder': {'pkts': 163326, 'bytes': 213847464, 'invalid': 0, 'ipv4': 163226, 'ipv6': 7, 'ethernet': 163326, 'arp': 78, 'unknown_ethertype': 15, 'chdlc': 0, 'raw': 0, 'null': 0, 'sll': 0, 'tcp': 162359, 'udp': 817, 'sctp': 0, 'esp': 0, 'icmpv4': 50, 'icmpv6': 7, 'ppp': 0, 'pppoe': 0, 'geneve': 0, 'gre': 0, 'vlan': 0, 'vlan_qinq': 0, 'vlan_qinqinq': 0, 'vxlan': 0, 'vntag': 0, 'ieee8021ah': 0, 'teredo': 0, 'ipv4_in_ipv6': 0, 'ipv6_in_ipv6': 0, 'mpls': 0, 'avg_pkt_size': 1309, 'max_pkt_size': 1514, 'max_mac_addrs_src': 0, 'max_mac_addrs_dst': 0, 'erspan': 0, 'nsh': 0, 'event': {'ipv4': {'pkt_too_small': 0, 'hlen_too_small': 0, 'iplen_smaller_than_hlen': 0, 'trunc_pkt': 0, 'opt_invalid': 0, 'opt_invalid_len': 0, 'opt_malformed': 0, 'opt_pad_required': 0, 'opt_eol_required': 0, 'opt_duplicate': 0, 'opt_unknown': 0, 'wrong_ip_version': 0, 'icmpv6': 0, 'frag_pkt_too_large': 0, 'frag_overlap': 0, 'frag_ignored': 0}, 'icmpv4': {'pkt_too_small': 0, 'unknown_type': 0, 'unknown_code': 0, 'ipv4_trunc_pkt': 0, 'ipv4_unknown_ver': 0}, 'icmpv6': {'unknown_type': 0, 'unknown_code': 0, 'pkt_too_small': 0, 'ipv6_unknown_version': 0, 'ipv6_trunc_pkt': 0, 'mld_message_with_invalid_hl': 0, 'unassigned_type': 0, 'experimentation_type': 0}, 'ipv6': {'pkt_too_small': 0, 'trunc_pkt': 0, 'trunc_exthdr': 0, 'exthdr_dupl_fh': 0, 'exthdr_useless_fh': 0, 'exthdr_dupl_rh': 0, 'exthdr_dupl_hh': 0, 'exthdr_dupl_dh': 0, 'exthdr_dupl_ah': 0, 'exthdr_dupl_eh': 0, 'exthdr_invalid_optlen': 0, 'wrong_ip_version': 0, 'exthdr_ah_res_not_null': 0, 'hopopts_unknown_opt': 0, 'hopopts_only_padding': 0, 'dstopts_unknown_opt': 0, 'dstopts_only_padding': 0, 'rh_type_0': 0, 'zero_len_padn': 0, 'fh_non_zero_reserved_field': 0, 'data_after_none_header': 0, 'unknown_next_header': 0, 'icmpv4': 0, 'frag_pkt_too_large': 0, 'frag_overlap': 0, 'frag_invalid_length': 0, 'frag_ignored': 0, 'ipv4_in_ipv6_too_small': 0, 'ipv4_in_ipv6_wrong_version': 0, 'ipv6_in_ipv6_too_small': 0, 'ipv6_in_ipv6_wrong_version': 0}, 'tcp': {'pkt_too_small': 0, 'hlen_too_small': 0, 'invalid_optlen': 0, 'opt_invalid_len': 0, 'opt_duplicate': 0}, 'udp': {'pkt_too_small': 0, 'hlen_too_small': 0, 'hlen_invalid': 0, 'len_invalid': 0}, 'sll': {'pkt_too_small': 0}, 'ethernet': {'pkt_too_small': 0}, 'ppp': {'pkt_too_small': 0, 'vju_pkt_too_small': 0, 'ip4_pkt_too_small': 0, 'ip6_pkt_too_small': 0, 'wrong_type': 0, 'unsup_proto': 0}, 'pppoe': {'pkt_too_small': 0, 'wrong_code': 0, 'malformed_tags': 0}, 'gre': {'pkt_too_small': 0, 'wrong_version': 0, 'version0_recur': 0, 'version0_flags': 0, 'version0_hdr_too_big': 0, 'version0_malformed_sre_hdr': 0, 'version1_chksum': 0, 'version1_route': 0, 'version1_ssr': 0, 'version1_recur': 0, 'version1_flags': 0, 'version1_no_key': 0, 'version1_wrong_protocol': 0, 'version1_malformed_sre_hdr': 0, 'version1_hdr_too_big': 0}, 'vlan': {'header_too_small': 0, 'unknown_type': 0, 'too_many_layers': 0}, 'ieee8021ah': {'header_too_small': 0}, 'vntag': {'header_too_small': 0, 'unknown_type': 0}, 'ipraw': {'invalid_ip_version': 0}, 'ltnull': {'pkt_too_small': 0, 'unsupported_type': 0}, 'sctp': {'pkt_too_small': 0}, 'esp': {'pkt_too_small': 0}, 'mpls': {'header_too_small': 0, 'pkt_too_small': 0, 'bad_label_router_alert': 0, 'bad_label_implicit_null': 0, 'bad_label_reserved': 0, 'unknown_payload_type': 0}, 'vxlan': {'unknown_payload_type': 0}, 'geneve': {'unknown_payload_type': 0}, 'erspan': {'header_too_small': 0, 'unsupported_version': 0, 'too_many_vlan_layers': 0}, 'dce': {'pkt_too_small': 0}, 'chdlc': {'pkt_too_small': 0}, 'nsh': {'header_too_small': 0, 'unsupported_version': 0, 'bad_header_length': 0, 'reserved_type': 0, 'unsupported_type': 0, 'unknown_payload': 0}}, 'too_many_layers': 0}, 'tcp': {'syn': 63, 'synack': 26, 'rst': 60, 'active_sessions': 1, 'sessions': 30, 'ssn_memcap_drop': 0, 'ssn_from_cache': 10, 'ssn_from_pool': 20, 'pseudo': 0, 'pseudo_failed': 0, 'invalid_checksum': 0, 'midstream_pickups': 0, 'pkt_on_wrong_thread': 0, 'ack_unseen_data': 0, 'segment_memcap_drop': 0, 'segment_from_cache': 4723, 'segment_from_pool': 128, 'stream_depth_reached': 6, 'reassembly_gap': 0, 'overlap': 33, 'overlap_diff_data': 0, 'insert_data_normal_fail': 0, 'insert_data_overlap_fail': 0, 'memuse': 1212416, 'reassembly_memuse': 229376}, 'flow': {'memcap': 0, 'total': 863, 'active': 8, 'tcp': 96, 'udp': 756, 'icmpv4': 4, 'icmpv6': 7, 'tcp_reuse': 0, 'get_used': 0, 'get_used_eval': 0, 'get_used_eval_reject': 0, 'get_used_eval_busy': 0, 'get_used_failed': 0, 'wrk': {'spare_sync_avg': 100, 'spare_sync': 10, 'spare_sync_incomplete': 0, 'spare_sync_empty': 0, 'flows_evicted_needs_work': 21, 'flows_evicted_pkt_inject': 35, 'flows_evicted': 8, 'flows_injected': 21, 'flows_injected_max': 3}, 'end': {'state': {'new': 785, 'established': 45, 'closed': 25, 'local_bypassed': 0, 'capture_bypassed': 0}, 'tcp_state': {'none': 0, 'syn_sent': 4, 'syn_recv': 0, 'established': 0, 'fin_wait1': 0, 'fin_wait2': 0, 'time_wait': 0, 'last_ack': 0, 'close_wait': 0, 'closing': 0, 'closed': 25}, 'tcp_liberal': 0}, 'mgr': {'full_hash_pass': 150, 'rows_per_sec': 6553, 'rows_maxlen': 2, 'flows_checked': 1821, 'flows_notimeout': 966, 'flows_timeout': 855, 'flows_evicted': 855, 'flows_evicted_needs_work': 21}, 'spare': 9834, 'emerg_mode_entered': 0, 'emerg_mode_over': 0, 'recycler': {'recycled': 834, 'queue_avg': 0, 'queue_max': 99}, 'memuse': 7234304}, 'defrag': {'ipv4': {'fragments': 0, 'reassembled': 0}, 'ipv6': {'fragments': 0, 'reassembled': 0}, 'max_frag_hits': 0}, 'flow_bypassed': {'local_pkts': 0, 'local_bytes': 0, 'local_capture_pkts': 0, 'local_capture_bytes': 0, 'closed': 0, 'pkts': 0, 'bytes': 0}, 'detect': {'engines': [{'id': 0, 'last_reload': '2026-02-11T11:07:59.712204+0000', 'rules_loaded': 8, 'rules_failed': 0, 'rules_skipped': 0}], 'alert': 50, 'alert_queue_overflow': 0, 'alerts_suppressed': 738}, 'app_layer': {'flow': {'http': 18, 'ftp': 0, 'smtp': 0, 'tls': 6, 'ssh': 1, 'imap': 0, 'smb': 0, 'dcerpc_tcp': 0, 'dns_tcp': 0, 'nfs_tcp': 0, 'ntp': 26, 'ftp-data': 0, 'tftp': 0, 'ike': 0, 'krb5_tcp': 0, 'quic': 0, 'dhcp': 3, 'snmp': 0, 'sip': 0, 'rfb': 0, 'mqtt': 0, 'telnet': 0, 'rdp': 0, 'http2': 0, 'bittorrent-dht': 0, 'failed_tcp': 0, 'dcerpc_udp': 0, 'dns_udp': 22, 'nfs_udp': 0, 'krb5_udp': 0, 'failed_udp': 705}, 'tx': {'http': 47, 'ftp': 0, 'smtp': 0, 'tls': 0, 'ssh': 0, 'imap': 0, 'smb': 0, 'dcerpc_tcp': 0, 'dns_tcp': 0, 'nfs_tcp': 0, 'ntp': 27, 'ftp-data': 0, 'tftp': 0, 'ike': 0, 'krb5_tcp': 0, 'quic': 0, 'dhcp': 4, 'snmp': 0, 'sip': 0, 'rfb': 0, 'mqtt': 0, 'telnet': 0, 'rdp': 0, 'http2': 0, 'bittorrent-dht': 0, 'dcerpc_udp': 0, 'dns_udp': 43, 'nfs_udp': 0, 'krb5_udp': 0}, 'error': {'http': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'ftp': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'smtp': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'tls': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'ssh': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'imap': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'smb': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'dcerpc_tcp': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'dns_tcp': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'nfs_tcp': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'ntp': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'ftp-data': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'tftp': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'ike': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'krb5_tcp': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'quic': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'dhcp': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'snmp': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'sip': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'rfb': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'mqtt': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'telnet': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'rdp': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'http2': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'bittorrent-dht': {'gap': 0, 'alloc': 0, 'parser': 0, 'internal': 0}, 'failed_tcp': {'gap': 0}, 'dcerpc_udp': {'alloc': 0, 'parser': 0, 'internal': 0}, 'dns_udp': {'alloc': 0, 'parser': 0, 'internal': 0}, 'nfs_udp': {'alloc': 0, 'parser': 0, 'internal': 0}, 'krb5_udp': {'alloc': 0, 'parser': 0, 'internal': 0}}, 'expectations': 0}, 'memcap_pressure': 5, 'memcap_pressure_max': 5, 'http': {'memuse': 0, 'memcap': 0}, 'ftp': {'memuse': 0, 'memcap': 0}, 'file_store': {'open_files': 0}}",,,,,,,,,,,,,,,,,,,,,,
2026-02-11 11:33:04.808666+00:00,flow,,936352043138306.0,ens3,192.168.152.134,34889.0,8.8.4.4,53.0,UDP,,,,,,"{'pkts_toserver': 1, 'pkts_toclient': 1, 'bytes_toserver': 84, 'bytes_toclient': 199, 'start': '2026-02-11T11:28:03.414619+0000', 'end': '2026-02-11T11:28:03.531448+0000', 'age': 0, 'state': 'established', 'reason': 'timeout', 'alerted': False}",dns,,,,,,,,
2026-02-11 11:33:08.804529+00:00,flow,,937316796723441.0,ens3,192.168.152.134,41373.0,8.8.4.4,53.0,UDP,,,,,,"{'pkts_toserver': 1, 'pkts_toclient': 1, 'bytes_toserver': 84, 'bytes_toclient': 247, 'start': '2026-02-11T11:28:03.414844+0000', 'end': '2026-02-11T11:28:03.531449+0000', 'age': 0, 'state': 'established', 'reason': 'timeout', 'alerted': False}",dns,,,,,,,,
